text,favorite_count,retweet_count,created_at,lang,user.screen_name,user.name,user.time_zone,user.followers_count,user.statuses_count,_id
RT @EvolvingRedHead: Do not quit! #SuccessTrain #JoyTrain #Strong #Powerful #BlackFriday https://t.co/lzT9zbu0qN,0,10,Tue Dec 01 17:52:00 +0000 2015,en,explorelife,"Joseph Bernard, Ph.D",Mountain Time (US & Canada),1421,19330,671748595922505728
[Black Friday] - Is it all Hype? // By @LexDudevski17 https://t.co/jGlxtZorLB #SJFCAMA #BlackFriday https://t.co/ypISyDdbYx,1,1,Tue Dec 01 17:52:01 +0000 2015,en,SJFC_AMA,SJFC Marketing Assn.,Quito,247,840,671748601417211904
"Over 360,000 prizes! Get in on the wins for a chance to get points for #blackfriday https://t.co/znv6me4zn3 via @SYWSweeps",0,0,Tue Dec 01 17:52:04 +0000 2015,en,stephen_mj,Mystia stephen,"",45,573,671748613165346816
"RT @SouthPark: If anyone thinks they're gonna beat ME inside that mall, they can kiss my fat vagina cuz I'm bringing the motherfucking PAIN…",0,458,Tue Dec 01 17:52:05 +0000 2015,en,Evan_sohn,Evan_sohn,"",333,5395,671748619234603008
Plug-In Timer 3-pack £2.99 @ Clas Ohlson In Store https://t.co/tGpdaPr6A3 #deal #BlackFriday,0,0,Tue Dec 01 17:52:09 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671748633855832064
Today calendar pro 0.10£ @ Google play https://t.co/r2a78nEEBa #deal #BlackFriday,0,0,Tue Dec 01 17:52:09 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671748635185446912
Win vinyl and CD box set bundles in uDiscover Musics Advent calendar @ uDiscover Music https://t.co/XL8iV8lnKs #deal #BlackFriday,0,0,Tue Dec 01 17:52:10 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671748636531814401
Red Dwarf X (DVD) - £2.29 Prime £4.28 non prime @ Amazon https://t.co/rRi4AwuIxH #deal #BlackFriday,0,0,Tue Dec 01 17:52:10 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671748638440222721
Online #sales skyrocketed this #BlackFriday weekend. Learn more: https://t.co/vZIDMbXeXz,0,0,Tue Dec 01 17:52:10 +0000 2015,en,performics,Performics,Central Time (US & Canada),4537,3327,671748638440341504
"RT @ibmmobile: This #BlackFriday mobile traffic exceeded desktop, accounting for 57.2% of all online traffic, an increase of 15.2% over 201…",0,5,Tue Dec 01 17:52:17 +0000 2015,en,hoodm3,Mike Hood,"",60,249,671748667209027584
Recommend Elements Label Wine Rack Order Now #BlackFriday #DealsWeek at https://t.co/w6zPfu36aw https://t.co/D26aWU8Cx3,0,0,Tue Dec 01 17:52:20 +0000 2015,en,BestPriceShopzz,Panna Bestdeals,Pacific Time (US & Canada),19,6469,671748678990757890
Best savings for Crosley Princess? Desk Phone Buy Now #BlackFriday #DealsWeek at https://t.co/rGJLvLCgkz https://t.co/z4aPBh0R2m,0,0,Tue Dec 01 17:52:20 +0000 2015,en,EndYearSaleMM,Jonatan Wattanabi,"",40,6501,671748679871533056
Affordable Dual Drop Leaf Table Buy Now #BlackFriday #CyberModay at https://t.co/be7tmugpC3 https://t.co/blcZcZgRn7,0,0,Tue Dec 01 17:52:21 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671748683524759552
Inexpensive BonJour Maximus 8-Cup FrenchPress Order Now #BlackFriday #DealsWeek at https://t.co/NkorG2Lb1D https://t.co/SsWWxy9QTf,0,0,Tue Dec 01 17:52:21 +0000 2015,en,EndYearSaleMM,Jonatan Wattanabi,"",40,6501,671748683696738305
Best savings for Sawyer Bedding Collection Get Now #BlackFriday #CyberMonday at https://t.co/frX1AAPwOz https://t.co/OFP7FaT6ya,0,0,Tue Dec 01 17:52:21 +0000 2015,en,BFD2015,Black Friday 2015,Pacific Time (US & Canada),10967,13995,671748683935842304
Recommend Winsome Bordeaux 20-Bottle Wine Cabinet Buy Now #BlackFriday #DealsWeek at https://t.co/0jvU1IjpIG https://t.co/r7R3GmwShK,0,0,Tue Dec 01 17:52:21 +0000 2015,en,Cobragold_YMM,Cobragold YMM,Pacific Time (US & Canada),7,6922,671748685236035584
Best savings for Kelford Swivel Bar Stool Order Now #CyberMonday #BlackFriday at https://t.co/COkSsUSU2s https://t.co/13OONzyexB,0,0,Tue Dec 01 17:52:21 +0000 2015,en,cybermondayz,Black Friday USA,"",76,7340,671748685768753152
Black Friday Zuo Modern Plush Ottoman Get Now #BlackFriday #CyberMonday at https://t.co/MpFGD6rbkP https://t.co/2Jzjisi7wQ,0,0,Tue Dec 01 17:52:22 +0000 2015,en,Cheapshopz,Black Friday Sale,Pacific Time (US & Canada),7290,6499,671748687039586304
Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,11,16,Tue Dec 01 17:52:22 +0000 2015,en,Dazed,Dazed,London,968381,34714,671748687694024704
Affordable Chaps Solid Pique Polo - Men Buy Now #BlackFriday #CyberMonday at https://t.co/rUbu8DwGlv https://t.co/82AofGRknt,0,0,Tue Dec 01 17:52:22 +0000 2015,en,BFD2015,Black Friday 2015,Pacific Time (US & Canada),10967,13995,671748687857451008
Get Best Price For Aspire End Table Buy Now #BlackFriday #CyberModay at https://t.co/xKCuFYk1W6 https://t.co/z4t7li4Gie,0,0,Tue Dec 01 17:52:22 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671748687874273280
RT @EpicClips: This is madness #BlackFriday https://t.co/kyA4mDAMDa,0,186,Tue Dec 01 17:52:25 +0000 2015,en,Dcarlo_Gordon,BasedxLegendx,"",603,11979,671748699299688448
"Writer Ted Williams Talks Obama, The NRA, Feral Cats And https://t.co/24UKIzSSh1 #MacysParade #Breaking #indiedev #BlackFriday #Amazon #ad",1,1,Tue Dec 01 17:52:27 +0000 2015,en,RatesNews,#blackfriday Amazon,Pacific Time (US & Canada),21,2439,671748711010054144
"@AirEuropa #decepción Mi vuelo comprado con un 25% en el #BlackFriday sale exactamente igual ahora, ¿inflaron precios antes?",0,0,Tue Dec 01 17:52:35 +0000 2015,es,MHdezAfonso,María Hdez. Afonso,Madrid,121,254,671748741716680704
RT @EvolvingRedHead: Do not quit! #SuccessTrain #JoyTrain #Strong #Powerful #BlackFriday https://t.co/lzT9zbu0qN,0,10,Tue Dec 01 17:52:48 +0000 2015,en,BruwerVivien,Vivien Bruwer,Ljubljana,1164,13202,671748795848384514
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:52:52 +0000 2015,en,AbsolutBex,11-0,Eastern Time (US & Canada),768,153606,671748813950971908
RT @shoutmousepress: #BooksGiving Day 1 SALE: Ballou Story Project - https://t.co/vgSdRGNWkk @balloudc @ThatsDeepErazo @dcps #blackfriday #…,0,1,Tue Dec 01 17:52:52 +0000 2015,en,CBBNBuzBuzzz,Sonja C. Perdue,Central Time (US & Canada),1903,5691,671748815020539904
RT @EpicClips: #BlackFriday got people doing the most... https://t.co/UGnZAlWbg3,0,434,Tue Dec 01 17:52:53 +0000 2015,en,Dcarlo_Gordon,BasedxLegendx,"",603,11979,671748819667845121
You saved money on #BlackFriday &amp; #CyberMonday. Now save lives on #GivingTuesday. Donate to save 100 lives today. https://t.co/L9rRwePieb,0,0,Tue Dec 01 17:52:53 +0000 2015,en,HSNT1,HSNT ,Central Time (US & Canada),772,4619,671748819738988544
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 17:52:53 +0000 2015,en,4EyesCases,4EyesCases,"",116,10431,671748820443799552
"RT @RatesNews: Writer Ted Williams Talks Obama, The NRA, Feral Cats And https://t.co/24UKIzSSh1 #MacysParade #Breaking #indiedev #BlackFrid…",0,1,Tue Dec 01 17:52:59 +0000 2015,en,GameAssistant,Game Assistant,Pacific Time (US & Canada),105,3287,671748842308653056
"RT @WHALES_org: #BlackFriday is over. But how dark is the future of the planet? Watch #RacingExtinction @DiscoveryUK - Dec 2, 9pm. https://…",0,62,Tue Dec 01 17:52:59 +0000 2015,en,JULIEELLIS5,JULIE ELLIS,"",1308,20984,671748842937819136
"Want a new 27"" iMac Retina 5K for the holidays?  #blackfriday #photographer https://t.co/vfMBgkdJU0",0,0,Tue Dec 01 17:53:00 +0000 2015,en,arickaeblin2399,Aricka.yo,Pacific Time (US & Canada),85,635,671748847392034816
RT @screamau: Voy a aprovechar mi #blackfriday https://t.co/dajcp1yOMm,0,1241,Tue Dec 01 17:53:01 +0000 2015,es,_aryday_cordova,♚Mauricia♚,"",1051,6807,671748852701986816
Blackfriday discoverable lines like Michael Faraday's electricity @imortalcreed,1,0,Tue Dec 01 17:53:04 +0000 2015,en,imortalcreed,Desmond Creed,"",25,3,671748866673364992
RT @elconfidencial: La OCU acusa a Media Markt de fraude por manipular los precios del #BlackFriday https://t.co/OlloPl1PCy,0,125,Tue Dec 01 17:53:07 +0000 2015,es,DavidAliste,david ami ,"",33,2001,671748875359756288
Ask the CEOs for $$$ for #GivingTuesday . My paycheck is thin bc of #BlackFriday #SmallBusinessSaturday &amp; #CyberMonday,1,0,Tue Dec 01 17:53:10 +0000 2015,en,notrobertkay,Robert Kay,"",55,413,671748888366190592
Whoa! Win a $500 Amazon giftcard from @fotoconcentrate &amp; SAVE 50% off photo tutorials for #blackfriday! Enter now! https://t.co/dfM0x89PhZ,0,0,Tue Dec 01 17:53:14 +0000 2015,en,KittyKatz32,TheWineDiva,Eastern Time (US & Canada),153,3595,671748907995561985
"RT @Volcom: Find gifts for Men, Women, and Boys w/ the Volcom Holiday Gift Guide→ https://t.co/D1swi5zB8D #blackfriday https://t.co/xWkVNdv…",0,7,Tue Dec 01 17:53:26 +0000 2015,en,ikaa_febs,IKHAAAAAAAK,Bangkok,154,10582,671748955051450368
"RT @SergioOrtiz6: Los fallos también se justifican.
#FUT #PS3 #FIFA16 #BlackFriday #ElClasico #CiberMonday @EASPORTSEsp @EASPORTSFIFA https…",0,6,Tue Dec 01 17:53:26 +0000 2015,es,YugiohMaster34,Yugioh Master,Santiago,13,88,671748958654451712
RT @RetailEconomics: #BlackFriday has distorted the timing of #Christmas sales. #Shoppers wait for #discounts: https://t.co/bNUUoff07C http…,0,1,Tue Dec 01 17:53:27 +0000 2015,en,DavidPenniston1,David Penniston,"",74,54,671748960063791104
"Bill Gates, George Soros &amp; More Than 20 Other Billionaire https://t.co/PCAoGPI9x1 #MacysParade #Breaking #indiedev #BlackFriday #Amazon #ad",0,0,Tue Dec 01 17:53:30 +0000 2015,en,RatesNews,#blackfriday Amazon,Pacific Time (US & Canada),21,2439,671748971937718272
Some say #blackfriday #cybermonday was a fail for $TGT $WMT $COST $M . . .,0,0,Tue Dec 01 17:53:30 +0000 2015,en,Zolio1,Zolio,"",64,1437,671748972269207552
"RT @screamau: @Edysmol gracias por mi giftcard, vean todos lo que encontré en #ClaroShop aprovechando el #blackfriday https://t.co/ZmlklsZL…",0,608,Tue Dec 01 17:53:31 +0000 2015,es,_aryday_cordova,♚Mauricia♚,"",1051,6807,671748976241086464
Wanted Polanski can stay in Poland https://t.co/HiG6lwwF3V #Forbes #Startups #BlackFriday #Amazon,0,0,Tue Dec 01 17:53:35 +0000 2015,en,welltoldnews,Well Told News,"",86,2900,671748992988930048
RT @consumidores: El #BlackFriday de MediaMarkt supuso unos descuentos medios del 0% https://t.co/hkEhNc968H #YoNoSoyPardo https://t.co/de6…,0,102,Tue Dec 01 17:53:36 +0000 2015,es,alvaromrico,Alvaro Muñoz,Athens,38,405,671748999775436800
"Paris attacker's sister: Last message was love to family, cat https://t.co/VGjjvbe0gE Romo #BlackFriday #Startups #MacysParade",0,0,Tue Dec 01 17:53:43 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671749026983776258
RT @CNT_Barcelona: Crònica del #blackfriday a Sabadell per cortesia de @cnt_sabadell  https://t.co/PSm0lctHbm #BoicotElCorteIngles https://…,0,7,Tue Dec 01 17:53:43 +0000 2015,und,Zahiradezaira,reencontrandome,"",30,228,671749028158291969
"RT @MaxTemkin: Here's what we did with your $71,000: https://t.co/M85XoTLpjB",0,324,Tue Dec 01 17:53:44 +0000 2015,en,carlsverre,Carl Sverre,"",109,880,671749033845612544
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:53:45 +0000 2015,en,lucygeorgina_,lucy,Casablanca,500,7480,671749036832129025
"Over 320,000 prizes! Play for a chance to get free points to use for #blackfriday https://t.co/TSZxqF3xEh via @SYWSweeps",0,0,Tue Dec 01 17:53:49 +0000 2015,en,STAPLERS3,STAPLERS,"",0,40,671749053042987008
#SALEOFF #BLACKFRIDAY https://t.co/pvszy773l3 https://t.co/3ZWV6BgpDC,0,0,Tue Dec 01 17:53:50 +0000 2015,und,vincent4z3cole3,Vincent Cole,"",2848,823,671749057157529600
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:53:50 +0000 2015,en,bex_themonkey,Jinkx Monsoon,London,1940,41471,671749058814455808
#KendrickLamar &amp; #JCole TEASE JOINT PROJECT with 2 songs on #BlackFriday! [audio] https://t.co/gWcU3FVMzo,0,0,Tue Dec 01 17:53:52 +0000 2015,en,ZamZhinga,THE GAMUTT-WebMag,Eastern Time (US & Canada),1424,75251,671749067844685824
"RT @BullockMuseum: #BlackFriday, #CyberMonday...#GivingTuesday! Consider supporting the #BullockMuseum all day today! https://t.co/4H7KBZc7…",0,1,Tue Dec 01 17:54:03 +0000 2015,en,mcb_tx,MCB,Pacific Time (US & Canada),124,1263,671749113046634496
RT @consumidores: El #BlackFriday de MediaMarkt supuso unos descuentos medios del 0% https://t.co/hkEhNc968H #YoNoSoyPardo https://t.co/de6…,0,102,Tue Dec 01 17:54:04 +0000 2015,es,CharoFalcon,Charo,Rome,1265,31814,671749114913275904
"#BlackFriday vende R$ 1,6 bilhão no #ecommerce: https://t.co/ktx1yPlrf6 https://t.co/XCTfECrk0L",0,0,Tue Dec 01 17:54:04 +0000 2015,pt,renatapacheco,Renata Pacheco,Brasilia,959,8808,671749117408743424
"#BlackFriday vende R$ 1,6 bilhão no #ecommerce: https://t.co/8sDSmrXpmM https://t.co/bjP4i8elAS",0,0,Tue Dec 01 17:54:06 +0000 2015,pt,AlmanaqueC,Almanaque da Cultura,Brasilia,289,606,671749124086099969
"RT @montalvo_d: Foursquare's portrait of #BlackFriday.

More with @dens this morning on @SquawkAlley!

@CNBC https://t.co/subay04ipG",0,7,Tue Dec 01 17:54:06 +0000 2015,en,bspcht,Bob Specht,Central Time (US & Canada),1500,12344,671749125407313920
RT @maxberger: Gerry McCarthy out as Chicago police chief. The movement is winning. #BlackLivesMatter #BlackFriday https://t.co/KyMI1Gmr6N,0,1,Tue Dec 01 17:54:07 +0000 2015,en,DianaValerie,BashfulBrontosaurus,Pacific Time (US & Canada),2929,131178,671749128406237184
RT @Dazed: Fashion retailer apologises for ‘rape us now’ #BlackFriday ad: https://t.co/4yZe45yFJW https://t.co/lsmTCA1Rr8,0,16,Tue Dec 01 17:54:09 +0000 2015,en,soapfanfiction,stephanie,Central Time (US & Canada),5473,478972,671749136501354497
"Blackfriday, Cibermonday y hoy el GivingTuesday para hacer donaciones a ONGs https://t.co/etW5saYUP4",0,0,Tue Dec 01 17:54:10 +0000 2015,en,EsmirnaRD,Nery,Brasilia,299,632727,671749140183846912
RT @BelterraPark: Take a break from the mayhem. Come win your money back. #BlackFriday https://t.co/VXMGr2unZ1,0,59,Tue Dec 01 17:54:10 +0000 2015,en,MeaganKilborn,Meagan ,"",29,1013,671749142125891584
"Blackfriday, Cibermonday y hoy el GivingTuesday para hacer donaciones a ONGs https://t.co/E2JEL9ZLmN",0,0,Tue Dec 01 17:54:12 +0000 2015,en,Oye_Junior06,#Repeta_aTutio#,Brasilia,2375,398006,671749149721694208
The Biggest Winners and Losers of #BlackFriday &amp; #CyberMonday via @MONEY https://t.co/RVRfsyf4YO https://t.co/WlPjFnbqOg,0,0,Tue Dec 01 17:54:13 +0000 2015,en,alertsite,AlertSite,Atlantic Time (Canada),2058,1264,671749153442160640
#BlackFriday  a shit  excuse for goin a bit crazy,0,0,Tue Dec 01 17:54:17 +0000 2015,en,bill7forster,Bill CPFC Forster,"",704,437,671749169246248961
RT @EmmaHiggins25: Hey #creativebizhour I've still got 20% off linocuts tonight - code BLACKFRIDAY  https://t.co/TdbbJcKjPo https://t.co/pv…,0,18,Tue Dec 01 17:54:17 +0000 2015,en,phildavey,Phil Davey,"",36,358,671749171704111106
Affordable Floating Desk With Storage Order Now #BlackFriday #CyberMonday at https://t.co/UFp7igvVxZ https://t.co/KbMO7yL90X,0,0,Tue Dec 01 17:54:18 +0000 2015,en,watana96,Watana Peter,"",10,6198,671749175285972992
Affordable Safavieh Randell Console Table Buy Now #BlackFriday #DealsWeek at https://t.co/gcpqCtg7wr https://t.co/qlPNN3xooJ,0,0,Tue Dec 01 17:54:18 +0000 2015,en,BestPriceShopzz,Panna Bestdeals,Pacific Time (US & Canada),19,6469,671749175726313473
Looked as if last year's squad were all signed on #BlackFriday.  Pleased  @DaveRobertson11 &amp; @sligorovers are now taking a measured approach,2,1,Tue Dec 01 17:54:19 +0000 2015,en,gerardcassidy,Gerard Cassidy,London,1020,19953,671749178163376129
Affordable AFX 1 Light LED Wall Sconce Order Now #BlackFriday #CyberMonday at https://t.co/x138J80XQc https://t.co/tstwqqZJrr,0,0,Tue Dec 01 17:54:19 +0000 2015,en,Cheapshopz,Black Friday Sale,Pacific Time (US & Canada),7290,6499,671749178188410880
Best of Decor Therapy Simplify Pedestal End Table Get Now #BlackFriday #CyberMonday at https://t.co/wNLIF8MLoa https://t.co/Nl6b5TXQLA,0,0,Tue Dec 01 17:54:19 +0000 2015,en,watana96,Watana Peter,"",10,6198,671749178830131201
Best savings for New York Yankees Pro Grip Hammer Order Now #BlackFriday #DealsWeek at https://t.co/1eujv1bh5U https://t.co/BJ2yi4yiPe,0,0,Tue Dec 01 17:54:19 +0000 2015,en,BestPriceShopzz,Panna Bestdeals,Pacific Time (US & Canada),19,6469,671749180814069760
Recommend Home Styles Crescent Hill 3-piece Bedroom Set Order Now #BlackFriday #DealsWeek at https://t.co/VVuRoKUHtY https://t.co/8AsiPD2w6i,0,0,Tue Dec 01 17:54:20 +0000 2015,en,BlackFridayShoz,Yuma Wattson,"",24,6542,671749181699063808
Affordable Winsome Milan 4-pc. Shelf Set Order Now #BlackFriday #CyberMonday at https://t.co/TSAnBR1PGQ https://t.co/miMowSjxjz,0,0,Tue Dec 01 17:54:20 +0000 2015,en,Cheapshopz,Black Friday Sale,Pacific Time (US & Canada),7290,6499,671749182021984258
Resonable Priced Winsome Obsidian Counter Table Get Now #BlackFriday #DealsWeek at https://t.co/MPt1008mGI https://t.co/tgD3bT3CVH,0,0,Tue Dec 01 17:54:20 +0000 2015,en,Cobragold_YMM,Cobragold YMM,Pacific Time (US & Canada),7,6922,671749182307209216
Best of OSP Designs 2-piece Ottoman Set with Tray Top Buy Now #BlackFriday #CyberMonday at https://t.co/0Fzdew0h0A https://t.co/FOl93o1t2m,0,0,Tue Dec 01 17:54:20 +0000 2015,en,BFD2015,Black Friday 2015,Pacific Time (US & Canada),10967,13995,671749182424662016
RT @EmmaHiggins25: I still have a 20% off sale with code BLACKFRIDAY https://t.co/TdbbJcKjPo #smartnetworking https://t.co/BM4CBgvMkV,0,7,Tue Dec 01 17:54:23 +0000 2015,en,phildavey,Phil Davey,"",36,358,671749195137708032
VIDEO: Colorado abortion clinic 'gunman' in court https://t.co/acHlLgt6Q2 #Forbes #Startups #BlackFriday #Amazon,0,0,Tue Dec 01 17:54:28 +0000 2015,en,welltoldnews,Well Told News,"",86,2900,671749216209731584
RT @Belterra: #FlashSale going on now @ Beleza #Spa! Get 40% off on select services on 11/27. Escape from the #BlackFriday mayhem! https://…,0,74,Tue Dec 01 17:54:29 +0000 2015,en,MeaganKilborn,Meagan ,"",29,1013,671749220475543553
Could Donald Trump win the GOP nomination? https://t.co/1hRMM8NmI1 Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 17:54:30 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671749224971702272
RT @EconomicPolicy: It's a myth that low-wage workers are mostly teens working to earn extra cash. #BlackFriday https://t.co/9VdGJ1A6Pt htt…,0,164,Tue Dec 01 17:54:33 +0000 2015,en,Gaaarooolll,Garol,Pacific Time (US & Canada),219,410,671749237189828608
AirAsia pilot response to equipment malfunction caused cr https://t.co/glydJIX1kH #MacysParade #Breaking #indiedev #BlackFriday #Amazon #ad,0,1,Tue Dec 01 17:54:34 +0000 2015,en,RatesNews,#blackfriday Amazon,Pacific Time (US & Canada),21,2439,671749240608002048
"Blackfriday, Cibermonday y hoy el GivingTuesday para hacer donaciones a ONGs https://t.co/WtE266IeYk",0,0,Tue Dec 01 17:54:35 +0000 2015,en,yeremi_oficial,ılLAPIZ CONCIENTElı™,Brasilia,650,972734,671749247193079808
"Blackfriday, Cibermonday y hoy el GivingTuesday para hacer donaciones a ONGs https://t.co/fo28NM3VSa",0,0,Tue Dec 01 17:54:36 +0000 2015,en,DimeNando01,#NuevaCuenta™,"",101,220134,671749251664187392
Find out who led the chase for digital dollars during the biggest weekend in #ecommerce: https://t.co/jcKIX18DiB #BlackFriday,3,0,Tue Dec 01 17:54:40 +0000 2015,en,EMLeeds,Emma Leeds,Atlantic Time (Canada),712,2147,671749265480359936
Win Amazing Prizes With Sky Movies( Entrants must live within the boundaries of the M25) @ Heart… https://t.co/kkzs7ysCNH #deal #BlackFriday,0,0,Tue Dec 01 17:54:40 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749265908097024
WIN one of FIVE breaks in Nottinghamshire @ Experience Nottinghamshire https://t.co/32TmZvIOfs #deal #BlackFriday,0,0,Tue Dec 01 17:54:40 +0000 2015,en,UK_TopDeals,UK Top Deals,"",1935,120662,671749267413856256
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 17:54:46 +0000 2015,en,AlizInvitations,Idáliz,Caracas,2256,81880,671749293183787008
"@yottaa &amp; our #Customers enjoyed great #webperf &amp; record-breaking #ecommerce success on #BlackFriday, #CyberMonday https://t.co/aGGvAsRoHr",0,0,Tue Dec 01 17:54:48 +0000 2015,en,aweil,Ari Weil,Eastern Time (US & Canada),1678,3009,671749300133720066
"RT @Motorola_BR: #EuQueFiz no #MotoMaker
Vc monta o seu celular com a sua cara e desconto de #BlackFriday!
https://t.co/HAplgOrVqU https://…",0,168,Tue Dec 01 17:54:49 +0000 2015,pt,toia_cristin,Nutella❤,"",0,20,671749307087904769
"#blackfriday #playstation4 #christmas #nejduspat #happyboy #gameislife @ Býkov, Moravskolezský… https://t.co/ASB1WqDxdL",0,0,Tue Dec 01 17:54:50 +0000 2015,und,cz833648,Tomáš Čundrla,Amsterdam,18,38,671749311278022657
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 17:54:52 +0000 2015,en,CopperSlay,Copper Slay,Atlantic Time (Canada),4385,297264,671749316118204416
RT @NewUBIA: #BlackFriday https://t.co/YYHUBJL6vU,0,15,Tue Dec 01 17:54:52 +0000 2015,und,my_last_pesewa,Andyyy....,London,1628,13184,671749318605447168
"RT ibmmobile ""This #BlackFriday mobile traffic exceeded desktop, accounting for 57.2% of all online traffic, an increase of 15.2% over 2014…",0,0,Tue Dec 01 17:54:54 +0000 2015,en,donsmithatibm,Don Smith,Tijuana,152,8964,671749324225818625
Today's #BlackFriday Promotions: FREE GLOSSY BAND PIC W/ PURCHASES OVER $20! Shop at https://t.co/lUPoIPgl5I https://t.co/rKTUvbtpqu,4,0,Tue Dec 01 17:54:57 +0000 2015,en,kutless,Kutless,Pacific Time (US & Canada),178758,6513,671749338759094272
RT @luansantana: Hoje é dia de Blackfriday na @luansantanashop https://t.co/3ak4lncn63 Já conferiu? - Equipe LS https://t.co/QtmeCSkMY3,0,774,Tue Dec 01 17:54:58 +0000 2015,pt,LS_Meu_Bombom,i love ls ツ,Mid-Atlantic,3454,23297,671749344874340352
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 17:55:02 +0000 2015,en,UReflections,Unique Reflections,Eastern Time (US & Canada),12404,71047,671749357625090051
"Adivinha o que aí vem. De novo. ;) #BlackFriday #SuperBock #Stout
https://t.co/EftzdsbYmF",0,0,Tue Dec 01 17:55:03 +0000 2015,pt,SuperBock,Super Bock,Lisbon,5497,3134,671749361852809216
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 17:55:03 +0000 2015,en,Bizzarta,Handmade Life,Arizona,2520,41506,671749365082562560
70% of Walmart's Web traffic is #mobile thus far in the #holidayseason #BlackFriday https://t.co/rz4d4VQO0v,0,0,Tue Dec 01 17:55:05 +0000 2015,en,FierceRetail,FierceRetail,Eastern Time (US & Canada),2052,6780,671749374062362624
Easy tips for making your #BlackFriday shopping better. Listen now: https://t.co/Q6NohdSW9T #BestTalkRadio.,0,0,Tue Dec 01 17:55:10 +0000 2015,en,InspireBeck,Sandra Beck,"",441,128324,671749392190349312
Companies should support #givingTuesday more than #cybermonday and #blackfriday in my opinion...#charity,0,0,Tue Dec 01 17:55:10 +0000 2015,en,joshua_schall,Joshua Schall,Mountain Time (US & Canada),556,777,671749393989705732
Easy tips for making your #BlackFriday shopping better. Listen now: https://t.co/P07HkMDCR2 #BestTalkRadio.,0,0,Tue Dec 01 17:55:11 +0000 2015,en,TalkRadioMoney,Money Talks,Pacific Time (US & Canada),193,26632,671749395885465600
Save ££££ with the #BlackFriday &amp; #CyberMonday bargains. Last day today https://t.co/aRxgkLHN5w,0,0,Tue Dec 01 17:55:12 +0000 2015,en,nicennaughtyuk,NicenNaughty.co.uk,London,1996,10343,671749399547125760
Income tax powers without a referendum https://t.co/8xI7jhVDDe #Forbes #Startups #BlackFriday #Amazon,0,0,Tue Dec 01 17:55:13 +0000 2015,en,welltoldnews,Well Told News,"",86,2900,671749405280636928
RT @Wofa_ab: The #BlackFriday edition of #iwasinmyhouseandtrailercametojamme . grammar episode.😩 https://t.co/zyPpmYi6OL,0,44,Tue Dec 01 17:55:16 +0000 2015,en,Osuane,Sir Patrick™,London,273,8411,671749420376039425
Shop smart this holiday season https://t.co/IhMUfmakeD Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 17:55:18 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671749425165762560
"Over 320,000 prizes! Play for a chance to get free points to use for #blackfriday https://t.co/XvICW7AtVd via @SYWSweeps",0,0,Tue Dec 01 17:55:20 +0000 2015,en,MaddHattress,Jenny,Eastern Time (US & Canada),140,8382,671749435416698880
RT @RelatableQuote: why she gotta take it from the kid like that 😭😭😭 #BlackFriday  https://t.co/AqLBZQaLPE,0,3332,Tue Dec 01 17:55:28 +0000 2015,en,karla_leRoyal,karla,"",702,30003,671749470292414465
